治多县,319
杂多县,319
张北县,30
泽普县,334
忠县,9
昭苏县,336
正定县,24
资中县,245
赵县,24
宿州,121
安阳,164
安庆,117
阿坝,255
澳大利亚,2318
鞍山,58
奥克兰,2384
安顺,261
阿勒泰地区,338
阿克苏地区,332
安康,297
奥兰多,0
阿里,288
阿拉尔,389
阿拉善,57
阿里山,0
阿格拉,0
安特卫普,0
阿姆斯特丹,0
安塔丽亚,0
安卡拉,0
雅典,0
爱丁堡,0
亚历山大,0
亚斯文,0
埃塞俄比亚,0
曼谷,0
北海道,0
芭堤雅,0
釜山,0
巴厘岛,0
槟城,2360
万隆,0
巴拉望岛,0
长滩岛,0
北京,2
薄荷岛,0
宝鸡,291
布里斯班,2381
北海,228
包头,47
蚌埠,112
本溪,60
滨州,158
巴黎,0
巴音郭楞,331
亳州,124
白山,75
保定,29
保山,270
百色,233
白城,77
毕节地区,264
巴中,253
巴彦淖尔,56
白银,302
博尔塔拉,330
波士顿,0
布鲁塞尔,0
北屯,346
布鲁日,0
柏林,0
布拉格,0
布尔诺,0
伯尔尼,0
巴塞罗纳,0
布达佩斯,0
比萨,0
比勒陀利亚,0
布宜诺斯艾利斯,0
文莱,0
保亭,391
白沙,390
清迈,0
成都,8
清莱,2348
重庆,9
长沙,344
长春,70
冲绳,0
宿雾,0
长滩岛,0
柬埔寨,2316
承德,31
沧州,32
常州,93
凯恩斯,2383
堪培拉,2382
潮州,221
常德,197
赤峰,49
基督城,2387
戛纳,0
长治,38
池州,125
昌吉州,329
芝加哥,0
朝阳,68
崇左,394
楚雄州,272
昌都地区,284
郴州,200
科隆,0
克里特,0
剑桥,0
滁州,119
开罗,0
卡萨布兰卡,0
开普敦,0
坎坤,0
库斯科,0
哥斯达黎加,0
澄迈县,393
昌江,392
东京,0
大连,19
大阪,0
大同,36
东莞,219
大庆,84
丹东,61
德州,156
迪庆,281
大理,277
达州,251
东营,147
德阳,241
第戎,0
大兴安岭,91
德宏,278
定西,309
大溪地,0
新德里,0
多伦多,0
都灵,0
都柏林,0
儋州,358
东方,396
鄂尔多斯,51
定安县,395
恩施州,188
爱丁堡,0
埃塞俄比亚,0
鄂州,181
釜山,0
福州,14
富士山,0
福冈,0
佛山,208
斐济,0
阜新,64
法国,0
阜阳,120
抚顺,59
法兰克福,0
防城港,229
抚州,143
佛罗伦萨,0
贵阳,258
戛纳,0
贵港,231
玉林,232
甘孜州,256
广元,243
广安,250
赣州,140
甘南,312
固原,324
果洛,318
高雄,0
黄金海岸,2380
国外其他,343
广州,4
桂林,226
哥德堡,0
日内瓦,0
哥斯达黎加,0
呼和浩特,46
香港,0
杭州,3
哈尔滨,79
海口,23
合肥,110
北海道,0
箱根,0
韩国,2314
河内,2367
海防市,2368
黄金海岸,2380
黄山,118
胡志明市,2366
湖州,103
邯郸,27
惠州,213
葫芦岛,69
黄冈,185
淮安,96
皇后镇,2385
黑河,89
黄石,177
惠灵顿,2386
河源,216
贺州,234
衡阳,194
汉中,295
呼伦贝尔,52
衡水,34
怀化,202
海西,320
哈密地区,328
淮北,115
河池,235
海东,314
红河,273
鹤壁,165
鹤岗,82
和田地区,335
海北,315
黄南,316
汉堡,0
花莲,0
夏威夷,0
菏泽,159
海牙,0
海南州,411
京都,0
济南,22
雅加达,0
金边,2364
嘉兴,102
济州岛,0
金华,105
吉隆坡,0
吉林,71
日本,2315
锦州,62
荆州,184
江门,209
基督城,2387
景德镇,135
揭阳,222
佳木斯,86
鸡西,81
晋中,41
荆门,182
吉安,141
酒泉,307
宜春,142
抚州,143
晋城,39
济宁,150
旧金山,0
嘉峪关,300
济源,397
焦作,167
斋浦尔,0
金昌,301
剑桥,0
基拉尼,0
约翰内斯堡,0
约旦,0
牙买加,0
九江,137
沙美岛,2350
淮南,113
京都,0
晋江,1009
吉隆坡,0
韩国,2314
昆明,267
开封,161
喀什地区,334
皮皮岛,2347
克拉玛依,326
克孜勒苏,333
高雄,0
堪培拉,2382
科隆,0
垦丁,0
卡罗维瓦立,0
克里特,0
基拉尼,0
开罗,0
卡萨布兰卡,0
开普敦,0
坎坤,0
库斯科,0
肯尼亚,0
兰卡威,2361
凯恩斯,2383
廊坊,33
乐山,246
丽江,279
连云港,95
昆山,416
兰州,299
拉萨,283
辽阳,65
临沂,155
洛阳,162
临汾,44
凉山,257
莱芜,154
柳州,225
聊城,157
泸州,240
龙岩,132
里昂,0
林芝地区,289
辽源,73
六安,123
丽水,109
漯河,170
洛杉矶,0
六盘水,259
拉斯维加斯,0
娄底,203
陇南,310
来宾,398
鹿特丹,0
临夏州,311
临沧,282
吕梁,45
里斯本,0
卢塞恩,0
罗马,0
利物浦,0
伦敦,0
卢克索,0
利马,0
里约热内卢,0
老挝,0
黎巴嫩,0
乐东,399
临高县,400
曼谷,0
陵水,401
马来西亚,2312
马尔代夫,0
马尼拉,0
澳门,0
梅州,214
茂名,211
墨尔本,2322
绵阳,242
马鞍山,114
其它城市,20
牡丹江,88
毛里求斯,0
马赛,0
眉山,248
孟买,0
蒙特娄,0
迈阿密,0
慕尼黑,0
马尔默,0
棉花堡,0
马略卡岛,0
马德里,0
米科诺斯,0
曼彻斯特,0
马拉喀什,0
墨西哥城,0
马丘比丘,0
缅甸,0
马达加斯加,0
南京,5
宁波,11
南昌,134
南宁,224
新西兰,2319
南平,131
南通,94
南阳,172
南充,247
尼斯,0
纽约,0
内江,245
那曲,287
怒江,280
南投,0
尼泊尔,0
尼亚加拉瀑布,0
新北,0
宁德,133
那不勒斯,0
牛津,0
普吉岛,0
芭堤雅,0
巴拉望岛,0
菲律宾,0
皮皮岛,2347
盘锦,66
濮阳,168
金边,2364
莆田,127
巴黎,0
普罗旺斯,0
萍乡,136
攀枝花,239
平凉,306
平顶山,163
拜县,2349
普洱,275
布拉格,0
波尔图,0
棉花堡,0
比萨,0
比勒陀利亚,0
帕劳,0
清迈,0
清莱,2348
青岛,21
秦皇岛,26
皇后镇,2385
清远,218
泉州,129
黔东南,265
潜江,190
衢州,106
钦州,230
曲靖,268
庆阳,308
齐齐哈尔,80
七台河,87
黔南,266
黔西南,263
琼中,403
琼海,402
南投,0
日喀则地区,286
鹿特丹,0
日内瓦,0
日本,2315
日照,153
罗马,0
里约热内卢,0
上海,1
苏州,6
苏梅岛,2346
深圳,7
沈阳,18
沙美岛,2350
三亚,345
新加坡,0
沙巴,0
塞班岛,0
宿雾,0
槟城,2360
石家庄,24
暹粒,2363
西哈努克,2365
汕头,207
韶关,205
上饶,144
绍兴,104
十堰,178
宿州,121
邵阳,195
三明,128
斯里兰卡,0
松原,76
四平,72
悉尼,2379
宿迁,100
汕尾,215
商丘,173
石河子,339
遂宁,244
随州,187
三门峡,171
石嘴山,322
旧金山,0
朔州,40
西雅图,0
商洛,298
双鸭山,83
绥化,90
山南,285
塞舌尔,0
萨尔兹堡,0
斯德哥尔摩,0
苏黎世,0
塞维利亚,0
圣托里尼,0
圣地亚哥,0
圣保罗,0
三沙,2310
神农架林区,404
东京,0
天津,10
太原,35
泰国,2313
唐山,25
台州,108
泰安,151
铁岭,67
台湾,340
通化,74
吐鲁番地区,327
泰州,99
通辽,50
天水,303
铜川,290
铜仁地区,262
首尔,0
塔城地区,337
天门,191
台北,0
大溪地,0
多伦多,0
台中,0
海牙,0
都灵,0
铜陵,116
坦桑尼亚,0
图木舒克,405
屯昌县,406
无锡,13
台南,2338
桃园,2339
万隆,0
乌鲁木齐,325
潍坊,149
武汉,16
温州,101
威海,152
惠灵顿,2386
梧州,227
渭南,293
乌海,48
武威,304
吴忠,323
文山州,274
温哥华,0
瓦拉纳西,0
乌兰察布,55
渥太华,0
芜湖,111
维也纳,0
文莱,0
万宁,407
威尼斯,0
五指山,410
五家渠,409
文昌,408
香港,0
箱根,0
新加坡,0
西宁,313
厦门,15
暹粒,2363
西哈努克,2365
西安,17
邢台,28
咸阳,292
湘西,204
悉尼,2379
徐州,92
许昌,169
新乡,166
湘潭,193
新西兰,2319
襄阳,180
新余,138
宣城,126
咸宁,186
信阳,174
西双版纳,276
孝感,183
西雅图,0
忻州,43
兴安盟,53
仙桃,189
锡林郭勒,54
夏威夷,0
新北,0
新德里,0
雅加达,0
沙巴,0
越南,2317
扬州,12
宜昌,179
盐城,97
烟台,148
营口,63
阳江,217
银川,321
延安,294
岳阳,196
延边,78
榆林,296
云浮,223
伊犁,336
益阳,199
雅安,252
宜宾,249
玉溪,269
宜春,142
鹰潭,139
因斯布鲁克,0
玉树,319
阳泉,37
永州,201
伊春,85
因特拉肯,0
运城,42
伊斯坦布尔,0
伊兹密尔,0
亚历山大,0
雅典,0
亚斯文,0
约翰内斯堡,0
以色列,0
约旦,0
牙买加,0
中山,220
珠海,206
义乌,385
郑州,160
台州,108
肇庆,212
自贡,238
舟山,107
张家口,30
湛江,210
张家界,198
镇江,98
淄博,145
株洲,192
周口,175
枣庄,146
中卫,351
驻马店,176
遵义,260
张掖,305
资阳,254
芝加哥,0
斋浦尔,0
苏黎世,0
昭通,271
漳州,130
